id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze
375338487,Orlando Ortega,ESP,male,7/29/1991,1.82,77,athletics,0,1,0
115062630,Osmany Juantorena,ITA,male,8/12/1985,2,85,volleyball,0,1,0
86712158,Pandelela Rinong Pamg,MAS,female,3/2/1993,1.61,52,aquatics,0,1,0
882385123,Paolo Nicolai,ITA,male,8/6/1988,2.04,100,volleyball,0,1,0
654810825,Paolo Pizzo,ITA,male,4/4/1983,1.8,70,fencing,0,1,0
323658987,Pasquale Sottile,ITA,male,8/17/1979,1.86,73,volleyball,0,1,0
81353559,Patricia Obee,CAN,female,10/31/1991,1.65,60,rowing,0,1,0
498755923,Paul Kipkemoi Chelimo,USA,male,10/27/1990,1.8,57,athletics,0,1,0
357755328,Paul Kipngetich Tanui,KEN,male,12/22/1990,1.68,47,athletics,0,1,0
367795663,Paul O'Donovan,IRL,male,4/19/1994,1.77,70,rowing,0,1,0
161474093,Pauline Hammarlund,SWE,female,5/7/1994,1.72,65,football,0,1,0
713017392,Pavlo Tymoshchenko,UKR,male,10/13/1986,1.92,78,modern pentathlon,0,1,0
260021417,Peder Fredricson,SWE,male,1/30/1972,1.89,80,equestrian,0,1,0
374248899,Peina Chen,CHN,female,6/19/1989,1.72,63,sailing,0,1,0
709692617,Peng Soon Chan,MAS,male,4/27/1988,1.75,68,badminton,0,1,0
856913107,Peter Kauzer,SLO,male,9/8/1983,1.77,70,canoe,0,1,0
713355622,Peter Matthews,JAM,male,11/13/1989,1.88,84,athletics,0,1,0
921402374,Petrissa Solja,GER,female,3/11/1994,1.68,67,table tennis,0,1,0
11938440,Phil Burgess,GBR,male,7/1/1988,1.8,92,rugby sevens,0,1,0
377804310,Philipp Max,GER,male,9/30/1993,1.77,76,football,0,1,0
185824997,Pieter Timmers,BEL,male,1/21/1988,2,89,aquatics,0,1,0
430131884,Pimsiri Sirikaew,THA,female,4/25/1990,1.52,57,weightlifting,0,1,0
193728095,Piotr Malachowski,POL,male,6/7/1983,1.93,130,athletics,0,1,0
931143770,Polly Powrie,NZL,female,12/9/1987,1.73,70,sailing,0,1,0
663848389,Polly Swann,GBR,female,6/5/1988,1.85,76,rowing,0,1,0
508827063,Portia Woodman,NZL,female,7/12/1991,1.69,74,rugby sevens,0,1,0
240097025,Rachele Bruni,ITA,female,11/4/1990,1.7,59,aquatics,0,1,0
818043080,Rajeev Ram,USA,male,3/18/1984,,,tennis,0,1,0
108904189,Rebecca Scown,NZL,female,8/10/1983,1.78,70,rowing,0,1,0
503502071,Rei Higuchi,JPN,male,1/28/1996,1.63,63,wrestling,0,1,0
59908931,Renaud Lavillenie,FRA,male,9/18/1986,1.77,71,athletics,0,1,0
817106482,Richard Hounslow,GBR,male,12/19/1981,1.83,78,canoe,0,1,0
16165612,Richard Schmidt,GER,male,5/23/1987,1.73,76,rowing,0,1,0
536544725,Riza Kayaalp,TUR,male,10/10/1989,1.82,130,wrestling,0,1,0
57185186,Robbie Renwick,GBR,male,7/21/1988,1.84,80,aquatics,0,1,0
793414933,Robert Bauer,GER,male,4/9/1995,1.83,76,football,0,1,0
146983428,Roberta Bianconi,ITA,female,7/8/1989,1.76,76,aquatics,0,1,0
353182484,Rosaria Aiello,ITA,female,5/12/1989,1.72,74,aquatics,0,1,0
905413207,Rossella Fiamingo,ITA,female,7/14/1991,1.67,50,fencing,0,1,0
75479348,Ruaridh McConnochie,GBR,male,10/23/1991,1.9,93,rugby sevens,0,1,0
192700977,Ruby Tui,NZL,female,12/13/1991,1.77,71,rugby sevens,0,1,0
666630210,Rusheen McDonald,JAM,male,8/17/1992,1.75,81,athletics,0,1,0
453637233,Rustam Orujov,AZE,male,10/4/1991,1.8,73,judo,0,1,0
549532344,Ryota Yamagata,JPN,male,6/10/1992,1.77,70,athletics,0,1,0
103751592,Sabrina Hering,GER,female,2/16/1992,1.67,70,canoe,0,1,0
462840223,Salvatore Rossini,ITA,male,7/13/1986,1.85,82,volleyball,0,1,0
326897448,Sam Cross,GBR,male,8/26/1992,1.91,103,rugby sevens,0,1,0
898696395,Sam Dorman,USA,male,8/30/1991,1.76,77,aquatics,0,1,0
479073328,Sam Webster,NZL,male,7/16/1991,1.83,80,cycling,0,1,0
419064340,Sam Welsford,AUS,male,1/19/1996,1.79,82,cycling,0,1,0
550264358,Sandi Morris,USA,female,7/8/1992,1.73,62,athletics,0,1,0
161387205,Sandra Aguilar,ESP,female,8/9/1992,1.68,51,gymnastics,0,1,0
750628038,Sandra Auffarth,GER,female,12/27/1986,1.7,57,equestrian,0,1,0
140258499,Sandro Sukno,CRO,male,6/30/1990,2,93,aquatics,0,1,0
39484933,Saori Yoshida,JPN,female,10/5/1982,1.57,55,wrestling,0,1,0
796713465,Sara Slott Petersen,DEN,female,4/9/1987,1.71,57,athletics,0,1,0
291926816,Sarah Goss,NZL,female,12/9/1992,1.76,73,rugby sevens,0,1,0
950602968,Sarah Ourahmoune,FRA,female,1/21/1982,1.57,,boxing,0,1,0
543039018,Sashalee Forbes,JAM,female,5/10/1996,1.6,55,athletics,0,1,0
818121664,Saulius Ritter,LTU,male,8/23/1988,2.02,110,rowing,0,1,0
266769451,Sebastien Dockier,BEL,male,12/28/1989,1.75,74,hockey,0,1,0
471386171,Seda Tutkhalian,RUS,female,7/15/1999,1.42,35,gymnastics,0,1,0
121821838,Selim Yasar,TUR,male,2/20/1990,1.79,86,wrestling,0,1,0
297370521,Serge Gnabry,GER,male,7/14/1995,1.73,80,football,0,1,0
549185484,Sergey Kamenskiy,RUS,male,10/7/1987,1.78,73,shooting,0,1,0
76496713,Serhiy Kulish,UKR,male,4/17/1993,1.76,64,shooting,0,1,0
295291162,Shakhram Giyasov,UZB,male,7/7/1993,1.74,,boxing,0,1,0
907513797,Shakira Baker,NZL,female,1/4/1992,1.72,89,rugby sevens,0,1,0
682806875,Shakur Stevenson,USA,male,6/28/1997,1.73,,boxing,0,1,0
371532634,Shaun Keeling,RSA,male,1/21/1987,1.96,94,rowing,0,1,0
213190977,Shinobu Ota,JPN,male,12/28/1993,1.65,65,wrestling,0,1,0
592468462,Shota Iizuka,JPN,male,6/25/1991,1.85,80,athletics,0,1,0
348354377,Silvia Dominguez,ESP,female,1/31/1987,1.67,64,basketball,0,1,0
828900284,Simon Gougnard,BEL,male,1/17/1991,1.87,84,hockey,0,1,0
618197194,Simon Martirosyan,ARM,male,2/17/1997,1.81,105,weightlifting,0,1,0
718132328,Simone Buti,ITA,male,9/19/1983,2.06,100,volleyball,0,1,0
322780969,Simone Facey,JAM,female,5/7/1985,1.62,53,athletics,0,1,0
253019440,Simone Giannelli,ITA,male,8/9/1996,1.98,92,volleyball,0,1,0
306151586,Siobhan-Marie O'Connor,GBR,female,11/29/1995,1.73,64,aquatics,0,1,0
498918427,Siraba Dembele,FRA,female,6/28/1986,1.72,64,handball,0,1,0
149127920,Sofia Jakobsson,SWE,female,4/23/1990,1.74,64,football,0,1,0
147169766,Sofiane Oumiha,FRA,male,12/23/1994,1.74,,boxing,0,1,0
212024844,Spencer Wilton,GBR,male,2/1/1973,1.83,83,equestrian,0,1,0
275435304,Spiros Gianniotis,GRE,male,2/19/1980,1.85,78,aquatics,0,1,0
213384743,Sri Wahyuni Agustiani,INA,female,8/13/1994,1.47,47,weightlifting,0,1,0
760762237,Steele Johnson,USA,male,6/16/1996,1.88,79,aquatics,0,1,0
319413003,Stefan Bircevic,SRB,male,12/13/1989,2.1,104,basketball,0,1,0
971449557,Stefan Jovic,SRB,male,11/3/1990,1.96,94,basketball,0,1,0
921350998,Stefan Markovic,SRB,male,4/25/1988,1.99,96,basketball,0,1,0
782498343,Stefana Veljkovic,SRB,female,1/9/1990,1.9,76,volleyball,0,1,0
733771935,Steffi Kriegerstein,GER,female,11/3/1992,1.78,70,canoe,0,1,0
653237544,Stephen Milne,GBR,male,4/29/1994,1.86,76,aquatics,0,1,0
940693256,Stephenie Ann McPherson,JAM,female,11/25/1988,1.73,57,athletics,0,1,0
915123648,Stina Blackstenius,SWE,female,2/5/1996,1.73,72,football,0,1,0
43374597,Sumiya Dorjsuren,MGL,female,3/11/1991,1.6,59,judo,0,1,0
224948383,Sunette Viljoen,RSA,female,10/6/1983,1.7,72,athletics,0,1,0
629383847,Sven Bender,GER,male,4/27/1989,1.85,73,football,0,1,0
818897478,Tamara Horacek,FRA,female,11/5/1995,1.79,80,handball,0,1,0
425857389,Tamsin Cook,AUS,female,12/25/1998,1.7,61,aquatics,0,1,0
198967774,Tanguy Cosyns,BEL,male,6/29/1991,1.74,70,hockey,0,1,0
424029874,Tania di Mario,ITA,female,5/4/1979,1.68,62,aquatics,0,1,0
725478923,Tao Tian,CHN,male,4/8/1994,1.72,85,weightlifting,0,1,0
385700766,Tawin Hanprab,THA,male,8/1/1998,1.81,58,taekwondo,0,1,0
721284471,Taylor McKeown,AUS,female,3/17/1995,1.78,65,aquatics,0,1,0
214021045,Teresa Frassinetti,ITA,female,12/24/1985,1.78,75,aquatics,0,1,0
242422662,Terina Te Tamaki,NZL,female,5/1/1997,1.65,67,rugby sevens,0,1,0
460776365,Theresa Fitzpatrick,NZL,female,2/25/1995,1.68,75,rugby sevens,0,1,0
50266146,Thierry Omeyer,FRA,male,11/2/1976,1.92,93,handball,0,1,0
168124839,Thomas Briels,BEL,male,8/23/1987,1.72,71,hockey,0,1,0
123268106,Tibor Linka,SVK,male,2/13/1995,1.99,95,canoe,0,1,0
418178080,Tijana Bogdanovic,SRB,female,5/4/1998,1.72,52,taekwondo,0,1,0
404485825,Tijana Boskovic,SRB,female,3/8/1997,1.93,82,volleyball,0,1,0
28414240,Tijana Malesevic,SRB,female,3/18/1991,1.85,78,volleyball,0,1,0
693524589,Timea Bacsinszky,SUI,female,6/8/1989,1.71,62,tennis,0,1,0
490797825,Timo Horn,GER,male,5/12/1993,1.91,89,football,0,1,0
533145484,Timothey N'Guessan,FRA,male,9/18/1992,1.86,105,handball,0,1,0
128575502,Toghrul Asgarov,AZE,male,9/17/1992,1.7,65,wrestling,0,1,0
893678601,Tom Boon,BEL,male,1/25/1990,1.84,81,hockey,0,1,0
200377186,Tom Dumoulin,NED,male,11/11/1990,1.86,70,cycling,0,1,0
107180600,Tom Mitchell,GBR,male,7/22/1989,1.78,85,rugby sevens,0,1,0
917643038,Tonci Stipanovic,CRO,male,6/13/1986,1.78,81,sailing,0,1,0
286089485,Travis Stevens,USA,male,2/28/1986,1.81,80,judo,0,1,0
313585891,Tuiana Dashidorzhieva,RUS,female,4/14/1996,1.69,57,archery,0,1,0
503739035,Tyla Nathan-Wong,NZL,female,7/1/1994,1.63,58,rugby sevens,0,1,0
878263725,V Shem Goh,MAS,male,5/20/1989,1.8,70,badminton,0,1,0
700082082,V. Sindhu Pusarla,IND,female,7/5/1995,1.79,65,badminton,0,1,0
446977875,Vadzim Straltsou,BLR,male,4/30/1986,1.7,94,weightlifting,0,1,0
142185153,Valentin Demyanenko,AZE,male,10/23/1983,1.93,93,canoe,0,1,0
177896250,Valentin Porte,FRA,male,9/7/1990,1.9,92,handball,0,1,0
107671084,Valerie Adams,NZL,female,10/6/1984,1.93,120,athletics,0,1,0
975146982,Valeriia Koblova Zholobova,RUS,female,10/9/1992,1.64,58,wrestling,0,1,0
853711227,Varlam Liparteliani,GEO,male,2/27/1989,1.87,94,judo,0,1,0
80619746,Vasilij Zbogar,SLO,male,10/4/1975,1.89,98,sailing,0,1,0
235882258,Vassiliy Levit,KAZ,male,2/24/1988,1.85,,boxing,0,1,0
137700019,Venus Williams,USA,female,6/17/1980,1.86,74,tennis,0,1,0
156804186,Veronica Campbell-Brown,JAM,female,5/15/1982,1.68,58,athletics,0,1,0
478490073,Victoria Thornley,GBR,female,11/30/1987,1.73,76,rowing,0,1,0
509765681,Vincent Gerard,FRA,male,12/16/1986,1.89,100,handball,0,1,0
825166782,Vincent Vanasch,BEL,male,12/21/1987,1.8,78,hockey,0,1,0
872401203,Vitalina Batsarashkina,RUS,female,10/1/1996,1.62,60,shooting,0,1,0
54519941,Vladimir Stimac,SRB,male,8/25/1987,2.11,112,basketball,0,1,0
686326172,Wee Kiong Tan,MAS,male,5/21/1989,1.77,77,badminton,0,1,0
886760487,Wenxiu Zhang,CHN,female,3/22/1986,1.83,105,athletics,0,1,0
745203052,Will Claye,USA,male,6/13/1991,1.81,72,athletics,0,1,0
281145945,Will Ryan,AUS,male,12/23/1988,1.93,75,sailing,0,1,0
860282405,Willemijn Bos,NED,female,5/2/1988,1.81,69,hockey,0,1,0
974426000,William Lockwood,AUS,male,5/13/1988,1.91,88,rowing,0,1,0
177039593,William Meynard,FRA,male,7/11/1987,1.92,85,aquatics,0,1,0
830874507,Xan de Waard,NED,female,11/8/1995,1.63,55,hockey,0,1,0
591353538,Xiao Gu,CHN,female,3/18/1993,1.74,60,aquatics,0,1,0
780086362,Xiaojun Lyu,CHN,male,7/27/1984,1.72,77,weightlifting,0,1,0
317190997,Xiaolu Li,CHN,female,11/7/1992,1.67,51,aquatics,0,1,0
195305057,Xiaona Shan,GER,female,1/18/1983,1.65,54,table tennis,0,1,0
284651542,Xinping Liang,CHN,female,7/31/1994,1.71,60,aquatics,0,1,0
420817403,Yajie Si,CHN,female,12/4/1998,1.64,57,aquatics,0,1,0
243275636,Yana Kudryavtseva,RUS,female,9/29/1997,1.7,47,gymnastics,0,1,0
205474844,Yasmany Daniel Lugo Cabrera,CUB,male,1/24/1990,1.9,98,wrestling,0,1,0
17150577,Yeldos Smetov,KAZ,male,9/9/1992,1.67,60,judo,0,1,0
421292121,Ying Han,GER,female,4/29/1983,1.7,60,table tennis,0,1,0
549187126,Yoshihide Kiryu,JPN,male,12/15/1995,1.75,69,athletics,0,1,0
834189492,Yujie Sun,CHN,female,8/10/1992,1.85,78,fencing,0,1,0
109328208,Yulimar Rojas,VEN,female,10/21/1995,1.92,72,athletics,0,1,0
109766656,Yun Chol Om,PRK,male,11/18/1991,1.51,56,weightlifting,0,1,0
57329234,Yurberjen Herney Martinez,COL,male,11/1/1991,1.65,,boxing,0,1,0
819486383,Yuri Alvear,COL,female,3/29/1986,1.76,70,judo,0,1,0
306067063,Zach Garrett,USA,male,4/8/1995,1.78,63,archery,0,1,0
343970933,Zelin Cai,CHN,male,4/11/1991,1.75,55,athletics,0,1,0
712955052,Zhan Beleniuk,UKR,male,1/24/1991,1.78,85,wrestling,0,1,0
162328031,Zhazira Zhapparkul,KAZ,female,12/22/1993,1.55,69,weightlifting,0,1,0
604655983,Zhen Zeng,CHN,female,11/28/1993,1.7,61,aquatics,0,1,0
105609876,Zi He,CHN,female,12/10/1990,1.6,52,aquatics,0,1,0
836633838,Zoe Lee,GBR,female,12/15/1985,1.76,70,rowing,0,1,0
343671816,Zoe de Toledo,GBR,female,7/17/1987,1.72,58,rowing,0,1,0
464109574,Cameron McEvoy,AUS,male,5/13/1994,1.85,75,aquatics,0,0,2
188364932,Gabriele Detti,ITA,male,8/29/1994,1.84,79,aquatics,0,0,2
345588226,Lasse Norman Hansen,DEN,male,2/11/1992,1.8,73,cycling,0,0,2
877915055,Meaghan Benfeito,CAN,female,3/2/1989,1.55,48,aquatics,0,0,2
518813071,Risako Mitsui,JPN,female,9/23/1993,1.68,56,aquatics,0,0,2
45282983,Taylor Madison Ruck,CAN,female,5/28/2000,1.83,60,aquatics,0,0,2
703800372,Yukiko Inui,JPN,female,12/4/1990,1.7,56,aquatics,0,0,2
435962603,Aaron Brown,CAN,male,5/27/1992,1.98,79,athletics,0,0,1
266237702,Aaron Russell,USA,male,6/4/1993,2.05,98,volleyball,0,0,1
969824503,Abdullah Alrashidi,IOA,male,8/21/1963,1.83,84,shooting,0,0,1
153457,Abdullahi Shehu,NGR,male,3/12/1993,1.7,,football,0,0,1
325622113,Adelina Bogus,ROU,female,9/4/1988,1.86,75,rowing,0,0,1
665715516,Agnieszka Kobus,POL,female,8/28/1990,1.77,68,rowing,0,0,1
730862558,Ai Fukuhara,JPN,female,11/1/1988,1.56,48,table tennis,0,0,1
743883365,Aika Hakoyama,JPN,female,7/27/1991,1.76,62,aquatics,0,0,1
574808106,Aiko Hayashi,JPN,female,11/17/1993,1.66,56,aquatics,0,0,1
769580282,Akeem Haynes,CAN,male,3/11/1992,1.68,71,athletics,0,0,1
366742302,Albert Saritov,ROU,male,7/8/1985,1.88,100,wrestling,0,0,1
343089125,Alec Potts,AUS,male,2/9/1996,1.85,77,archery,0,0,1
15347644,Aleksandra Crvendakic,SRB,female,3/17/1996,1.87,76,basketball,0,0,1
213338722,Alessandro Nora,ITA,male,5/24/1987,1.91,85,aquatics,0,0,1
346410285,Alessandro Velotto,ITA,male,2/12/1995,1.86,85,aquatics,0,0,1
178787882,Alex Abrines,ESP,male,8/1/1993,1.98,93,basketball,0,0,1
583622968,Alexander Brouwer,NED,male,11/3/1989,1.98,90,volleyball,0,0,1
536913332,Alexander Naddour,USA,male,3/4/1991,1.71,70,gymnastics,0,0,1
928138606,Alexandr Zaichikov,KAZ,male,8/17/1992,1.8,105,weightlifting,0,0,1
491625914,Alexis Raynaud,FRA,male,8/19/1994,1.72,78,shooting,0,0,1
68967384,Aliaksandra Herasimenia,BLR,female,12/31/1985,1.74,58,aquatics,0,0,1
893065758,Alisha Glass,USA,female,4/5/1988,1.84,72,volleyball,0,0,1
823501763,Allar Raja,EST,male,6/22/1983,1.9,95,rowing,0,0,1
373002185,Allison Beveridge,CAN,female,6/1/1993,1.69,62,cycling,0,0,1
606328661,Allison M. Brock,USA,female,12/7/1979,1.68,58,equestrian,0,0,1
686662012,Allysha Chapman,CAN,female,1/25/1989,1.6,58,football,0,0,1
791528062,Alonzo Russell,BAH,male,2/8/1992,,,athletics,0,0,1
557518345,Amanda Kurtovic,NOR,female,7/25/1991,1.75,,handball,0,0,1
17841864,Ami Kondo,JPN,female,5/9/1995,1.56,48,judo,0,0,1
389896499,Aminu Umar,NGR,male,3/6/1995,1.72,,football,0,0,1
460892006,Amy Tinkler,GBR,female,10/27/1999,1.52,47,gymnastics,0,0,1
627491334,Ana Dabovic,SRB,female,8/18/1989,1.83,70,basketball,0,0,1
241768985,Anabelle Smith,AUS,female,2/3/1993,1.68,55,aquatics,0,0,1
867924792,Anamari Velensek,SLO,female,5/15/1991,1.78,78,judo,0,0,1
329483647,Anastasia Simanovich,RUS,female,1/23/1995,1.74,69,aquatics,0,0,1
901391372,Anastasiia Beliakova,RUS,female,5/1/1993,1.73,,boxing,0,0,1
257770574,Andras Redli,HUN,male,10/21/1983,1.93,82,fencing,0,0,1
419373605,Andrea Fondelli,ITA,male,2/27/1994,1.9,96,aquatics,0,0,1
103646463,Andreas Wolff,GER,male,3/3/1991,1.98,110,handball,0,0,1
755303582,Andreea Boghian,ROU,female,11/29/1991,1.86,78,rowing,0,0,1
444763711,Andrei Jamsa,EST,male,2/14/1982,1.84,90,rowing,0,0,1
143427231,Anicka van Emden,NED,female,12/10/1986,1.69,63,judo,0,0,1
709319591,Anita Marton,HUN,female,1/15/1989,1.72,95,athletics,0,0,1
721775367,Anna Grineva,RUS,female,1/31/1988,1.85,87,aquatics,0,0,1
570157500,Anna Jenny Fransson,SWE,female,7/18/1987,1.69,73,wrestling,0,0,1
218793925,Anna Karnaukh,RUS,female,8/31/1993,1.73,61,aquatics,0,0,1
211067010,Anna Meares,AUS,female,9/21/1983,1.65,70,cycling,0,0,1
475900147,Anna Timofeeva,RUS,female,7/18/1987,1.78,86,aquatics,0,0,1
760246597,Anna Ustyukhina,RUS,female,3/18/1989,1.77,70,aquatics,0,0,1
892128901,Anne Andersen,DEN,female,11/10/1992,1.83,86,rowing,0,0,1
554467437,Anne Schroder,GER,female,9/11/1994,1.7,58,hockey,0,0,1
800780979,Anne-Marie Rindom,DEN,female,6/14/1991,1.7,68,sailing,0,0,1
799645889,Annika Sprink,GER,female,10/20/1995,1.73,61,hockey,0,0,1
989516794,Anton Chupkov,RUS,male,2/22/1997,1.88,71,aquatics,0,0,1
500334706,Anyika Onuora,GBR,female,10/28/1984,1.78,76,athletics,0,0,1
9514544,April Ross,USA,female,6/20/1982,1.86,74,volleyball,0,0,1
269857952,Are Strandli,NOR,male,8/18/1988,,,rowing,0,0,1
172069479,Artem Harutyunyan,GER,male,8/13/1990,1.72,,boxing,0,0,1
938345533,Arthur Mariano,BRA,male,9/18/1993,1.69,65,gymnastics,0,0,1
648671470,Asha Philip,GBR,female,10/25/1990,1.64,67,athletics,0,0,1
790221508,Ashley Lawrence,CAN,female,6/11/1995,1.64,60,football,0,0,1
889563611,Ashley Spencer,USA,female,6/8/1993,1.78,58,athletics,0,0,1
405218283,Ashley Steacy,CAN,female,6/28/1987,1.58,64,rugby sevens,0,0,1
525803886,Aurimas Didzbalis,LTU,male,6/13/1991,1.72,92,weightlifting,0,0,1
741095776,Aurimas Lankas,LTU,male,9/7/1985,1.78,89,canoe,0,0,1
295847383,Azizulhasni Awang,MAS,male,1/5/1988,1.66,69,cycling,0,0,1
804524103,Barbora Spotakova,CZE,female,6/30/1981,1.82,80,athletics,0,0,1
203332956,Barbora Strycova,CZE,female,3/28/1986,1.65,62,tennis,0,0,1
735742491,Bastian Steger,GER,male,3/19/1981,1.7,65,table tennis,0,0,1
534612447,Beata Mikolajczyk,POL,female,10/15/1985,1.7,68,canoe,0,0,1
644567979,Bianca Farella,CAN,female,4/10/1992,1.73,73,rugby sevens,0,0,1
245553516,Bianca Walkden,GBR,female,9/29/1991,1.82,74,taekwondo,0,0,1
613452490,Bin Dong,CHN,male,11/22/1988,1.8,74,athletics,0,0,1
690400835,Blanka Vlasic,CRO,female,11/8/1983,1.93,71,athletics,0,0,1
891887866,Boaz Meylink,NED,male,3/22/1984,1.95,93,rowing,0,0,1
23204063,Boglarka Kapas,HUN,female,4/22/1993,1.68,54,aquatics,0,0,1
585709776,Bohdan Bondarenko,UKR,male,8/30/1989,1.98,77,athletics,0,0,1
142434686,Boudewijn Roell,NED,male,5/12/1989,1.95,100,rowing,0,0,1
321655820,Brendon Rodney,CAN,male,4/9/1992,1.95,80,athletics,0,0,1
542571086,Brianne Theisen Eaton,CAN,female,12/18/1988,1.75,64,athletics,0,0,1
524776452,Brittany Benn,CAN,female,4/23/1989,1.65,68,rugby sevens,0,0,1
975241751,Brittany Maclean,CAN,female,3/3/1994,1.68,59,aquatics,0,0,1
521652208,Caleb Paine,USA,male,11/15/1990,1.91,97,sailing,0,0,1
384002345,Camilla Herrem,NOR,female,10/8/1986,1.67,,handball,0,0,1
510528142,Camille Lecointre,FRA,female,2/25/1985,1.59,56,sailing,0,0,1
495694072,Cancan Ren,CHN,female,1/26/1988,1.68,,boxing,0,0,1
714231073,Carli Lloyd,USA,female,8/6/1989,1.8,75,volleyball,0,0,1
132849150,Carlos Alberto Ramirez Yepes,COL,male,3/12/1994,1.78,65,cycling,0,0,1
664891338,Carlos Coloma Nicolas,ESP,male,9/28/1981,1.71,65,cycling,0,0,1
579676651,Casper von Folsach,DEN,male,3/30/1993,1.91,82,cycling,0,0,1
985557149,Catharine Pendrel,CAN,female,9/30/1980,1.66,50,cycling,0,0,1
869798237,Cecil Afrika,RSA,male,3/3/1988,1.75,75,rugby sevens,0,0,1
558867540,Cecile Pieper,GER,female,8/31/1994,1.66,56,hockey,0,0,1
300985690,Cenk Ildem,TUR,male,1/5/1986,1.8,98,wrestling,0,0,1
543504980,Chantal Van Landeghem,CAN,female,3/5/1994,1.8,77,aquatics,0,0,1
516647126,Chaopan Lin,CHN,male,8/27/1995,1.63,60,gymnastics,0,0,1
569192989,Charity Williams,CAN,female,10/20/1996,1.62,68,rugby sevens,0,0,1
996536701,Charlotte Stapenhorst,GER,female,6/15/1995,1.68,68,hockey,0,0,1
220688472,Chenglong Zhang,CHN,male,5/12/1989,1.73,65,gymnastics,0,0,1
543666131,Cheslin Kolbe,RSA,male,10/28/1993,1.79,89,rugby sevens,0,0,1
846139203,Chien-Ying Le,TPE,female,4/17/1990,1.65,69,archery,0,0,1
148030859,Chris Brown,BAH,male,10/15/1978,1.78,75,athletics,0,0,1
110660329,Chris Langridge,GBR,male,5/2/1985,1.8,,badminton,0,0,1
261434157,Christa Harmotto Dietzen,USA,female,10/12/1986,1.88,79,volleyball,0,0,1
983312756,Christian Ahlmann,GER,male,12/17/1974,1.89,80,equestrian,0,0,1
869931216,Christian Dissinger,GER,male,11/15/1991,2.03,105,handball,0,0,1
839986218,Christian Presciutti,ITA,male,11/27/1982,1.84,87,aquatics,0,0,1
600192107,Christine Ohuruogu,GBR,female,5/17/1984,1.72,70,athletics,0,0,1
250723812,Christine Sinclair,CAN,female,6/12/1983,1.76,68,football,0,0,1
134449536,Christophe Lemaitre,FRA,male,6/11/1990,1.9,74,athletics,0,0,1
628857615,Christopher Burton,AUS,male,11/22/1981,1.8,70,equestrian,0,0,1
795060269,Christopher Froome,GBR,male,5/20/1985,1.85,69,cycling,0,0,1
390068721,Christopher Ruhr,GER,male,12/19/1993,1.8,77,hockey,0,0,1
741375117,Christopher Wesley,GER,male,6/23/1987,1.92,88,hockey,0,0,1
74882200,Chunsong Shang,CHN,female,3/18/1996,1.43,34,gymnastics,0,0,1
952767996,Clayton Murphy,USA,male,2/26/1995,1.81,68,athletics,0,0,1
37278485,Corey Cogdell,USA,female,9/2/1986,1.73,70,shooting,0,0,1
650068927,Courtney Thompson,USA,female,11/4/1984,1.7,66,volleyball,0,0,1
243473518,Cyrille Maret,FRA,male,8/11/1987,1.89,108,judo,0,0,1
12021988,Daehoon Lee,KOR,male,2/5/1992,1.83,70,taekwondo,0,0,1
128148287,Dagmara Wozniak,USA,female,7/1/1988,1.73,81,fencing,0,0,1
192954208,Daiya Seto,JPN,male,5/24/1994,1.74,73,aquatics,0,0,1
902505168,Dajana Butulija,SRB,female,2/23/1986,1.75,65,basketball,0,0,1
445781696,Damian Warner,CAN,male,11/4/1989,1.85,83,athletics,0,0,1
614482218,Dan Li,CHN,female,9/18/1988,1.55,48,gymnastics,0,0,1
665814461,Dane Bird-Smith,AUS,male,7/15/1992,1.87,72,athletics,0,0,1
161929163,Daniel Akpeyi,NGR,male,3/8/1986,1.87,,football,0,0,1
16964420,Daniel Deusser,GER,male,8/13/1981,1.9,76,equestrian,0,0,1
542045752,Daniel Goodfellow,GBR,male,10/19/1996,1.67,58,aquatics,0,0,1
270915290,Daniel Havel,CZE,male,8/10/1991,1.78,79,canoe,0,0,1
988381105,Daniel Jasinski,GER,male,8/5/1989,2.07,120,athletics,0,0,1
735809811,Daniela Druncea,ROU,female,11/2/1990,1.5,50,rowing,0,0,1
534901017,Danielle Page,SRB,female,11/14/1986,1.88,77,basketball,0,0,1
977866181,Dariga Shakimova,KAZ,female,11/20/1988,1.72,,boxing,0,0,1
849289031,Daryll Neita,GBR,female,8/29/1996,1.72,61,athletics,0,0,1
336599329,David Lee,USA,male,3/8/1982,2.03,105,volleyball,0,0,1
881131530,David Morgan,AUS,male,1/1/1994,1.84,82,aquatics,0,0,1
440461124,David Smith,USA,male,5/15/1985,2.01,86,volleyball,0,0,1
612473315,Deanne Rose,CAN,female,3/3/1999,1.63,62,football,0,0,1
13630067,Denia Caballero,CUB,female,1/13/1990,1.75,70,athletics,0,0,1
503917240,Denis Dmitriev,RUS,male,3/23/1986,1.77,90,cycling,0,0,1
509497804,Denis Maksymilian Kudla,GER,male,12/24/1994,1.84,90,wrestling,0,0,1
484914459,Desiree Henry,GBR,female,8/26/1995,1.71,64,athletics,0,0,1
535106472,Desiree Scott,CAN,female,7/31/1987,1.6,63,football,0,0,1
